CustomerID,num_purchases,total_spending,customer_segment,avg_price_per_item
18078,2,63.30,"Low Spender",31.65
18079,1,158.08,"Medium Spender",158.08
18083,1,9.35,"Low Spender",9.35
18085,3,107.85,"Medium Spender",35.95
18087,4,534.14,"High Spender",133.54
18090,1,31.90,"Low Spender",31.90
18091,1,20.16,"Low Spender",20.16
18092,4,468.50,"Medium Spender",117.13
18093,2,406.80,"Medium Spender",203.40
18094,3,326.70,"Medium Spender",108.90
18096,3,86.39,"Low Spender",28.80
18097,4,186.60,"Medium Spender",46.65
18098,1,37.72,"Low Spender",37.72
18100,1,10.20,"Low Spender",10.20
18101,3,108.90,"Medium Spender",36.30
18102,31,19483.32,"High Spender",628.49
18103,1,3.35,"Low Spender",3.35
18106,4,55.99,"Low Spender",14.00
18107,1,1.65,"Low Spender",1.65
18108,2,45.15,"Low Spender",22.58
18109,11,174.33,"Medium Spender",15.85
18110,1,9.20,"Low Spender",9.20
18111,1,27.55,"Low Spender",27.55
18112,2,39.40,"Low Spender",19.70
18116,5,52.65,"Low Spender",10.53
18118,4,62.80,"Low Spender",15.70
18124,1,2.95,"Low Spender",2.95
18128,1,15.70,"Low Spender",15.70
18132,1,12.15,"Low Spender",12.15
18134,1,50.30,"Low Spender",50.30
18135,1,1.65,"Low Spender",1.65
18136,2,32.40,"Low Spender",16.20
18137,1,8.40,"Low Spender",8.40
18140,1,60.99,"Low Spender",60.99
18141,2,22.70,"Low Spender",11.35
18144,2,103.20,"Medium Spender",51.60
18145,6,197.30,"Medium Spender",32.88
18148,1,22.58,"Low Spender",22.58
18149,4,93.75,"Low Spender",23.44
18151,3,139.15,"Medium Spender",46.38
18154,3,234.96,"Medium Spender",78.32
18156,1,17.60,"Low Spender",17.60
18157,1,51.00,"Low Spender",51.00
18161,1,12.75,"Low Spender",12.75
18162,1,35.90,"Low Spender",35.90
18163,1,30.00,"Low Spender",30.00
18168,10,226.59,"Medium Spender",22.66
18170,4,182.57,"Medium Spender",45.64
18171,3,148.60,"Medium Spender",49.53
18172,15,1038.16,"High Spender",69.21
18173,1,77.96,"Low Spender",77.96
18175,1,25.50,"Low Spender",25.50
18177,3,117.90,"Medium Spender",39.30
18178,7,272.73,"Medium Spender",38.96
18179,1,55.98,"Low Spender",55.98
18181,3,105.08,"Medium Spender",35.03
18182,1,19.80,"Low Spender",19.80
18186,1,15.00,"Low Spender",15.00
18187,1,50.35,"Low Spender",50.35
18188,1,67.80,"Low Spender",67.80
18190,2,42.45,"Low Spender",21.23
18193,1,51.88,"Low Spender",51.88
18194,4,1326.00,"High Spender",331.50
18196,2,42.83,"Low Spender",21.42
18199,1,30.30,"Low Spender",30.30
18201,1,28.80,"Low Spender",28.80
18203,2,18.70,"Low Spender",9.35
18207,1,23.40,"Low Spender",23.40
18212,1,40.35,"Low Spender",40.35
18214,3,103.50,"Medium Spender",34.50
18215,3,223.50,"Medium Spender",74.50
18217,1,34.80,"Low Spender",34.80
18219,6,152.66,"Medium Spender",25.44
18220,1,9.95,"Low Spender",9.95
18221,1,69.64,"Low Spender",69.64
18223,7,296.77,"Medium Spender",42.40
18225,8,342.46,"Medium Spender",42.81
18226,10,475.92,"Medium Spender",47.59
18229,2,247.80,"Medium Spender",123.90
18230,2,136.80,"Medium Spender",68.40
18231,12,470.60,"Medium Spender",39.22
18234,1,13.20,"Low Spender",13.20
18236,3,123.19,"Medium Spender",41.06
18238,1,17.70,"Low Spender",17.70
18239,2,64.60,"Low Spender",32.30
18241,2,44.10,"Low Spender",22.05
18242,4,107.76,"Medium Spender",26.94
18243,1,14.85,"Low Spender",14.85
18244,1,34.04,"Low Spender",34.04
18245,7,230.45,"Medium Spender",32.92
18251,7,2455.88,"High Spender",350.84
18252,1,30.45,"Low Spender",30.45
18253,1,75.60,"Low Spender",75.60
18255,1,26.52,"Low Spender",26.52
18256,1,10.20,"Low Spender",10.20
18257,3,132.00,"Medium Spender",44.00
18258,5,181.11,"Medium Spender",36.22
18259,3,65.40,"Low Spender",21.80
18260,11,367.26,"Medium Spender",33.39
18262,1,31.50,"Low Spender",31.50
18264,1,89.55,"Low Spender",89.55
18267,1,19.80,"Low Spender",19.80
18268,3,70.80,"Low Spender",23.60
18269,1,20.10,"Low Spender",20.10
18271,2,77.00,"Low Spender",38.50
18272,3,86.82,"Low Spender",28.94
18276,3,50.60,"Low Spender",16.87
18277,3,152.70,"Medium Spender",50.90
18278,1,32.55,"Low Spender",32.55
18279,1,8.50,"Low Spender",8.50
18280,1,30.00,"Low Spender",30.00
18281,1,13.50,"Low Spender",13.50
18283,5,33.55,"Low Spender",6.71
18284,1,6.30,"Low Spender",6.30
18286,1,54.90,"Low Spender",54.90
18287,2,127.60,"Medium Spender",63.80
